,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2681,3.012,3.148,2.738,2.9399,2.6621,2.672,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063
2682,3.148,2.738,2.9399,2.6621,2.672,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609
2683,2.738,2.9399,2.6621,2.672,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39
2684,2.9399,2.6621,2.672,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787
2685,2.6621,2.672,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721
2686,2.672,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701
2687,2.5,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701,3.6499
2688,3.168,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701,3.6499,3.5101
2689,2.26,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701,3.6499,3.5101,3.6598
2690,3.0701,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701,3.6499,3.5101,3.6598,3.6701
2691,1.8398,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701,3.6499,3.5101,3.6598,3.6701,3.4901
2692,0.66,0.9901,1.6701,1.58,1.7499,1.84,1.1699,1.1602,0.7699,0.9291,1.8719,3.866,4.063,3.5609,4.39,3.787,4.2721,3.6701,3.6499,3.5101,3.6598,3.6701,3.4901,1.5099
2693,2.492,0.84,0.17,0.17,0.66,0.25,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5
2694,0.84,0.17,0.17,0.66,0.25,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25
2695,0.17,0.17,0.66,0.25,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801
2696,0.17,0.66,0.25,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699
2697,0.66,0.25,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33
2698,0.25,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33
2699,0.25,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34
2700,0.5,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92
2701,0.33,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92
2702,0.33,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16
2703,0.34,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5
2704,0.42,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5
2705,1.26,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529
2706,0.32,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532
2707,0.16,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279
2708,0.84,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91
2709,0.25,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25
2710,0.25,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5
2711,0.5,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42
2712,0.42,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08
2713,0.42,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5
2714,0.16,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66
2715,0.5,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84
2716,0.5,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84
2717,0.25,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66
2718,1.0801,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0
2719,0.6699,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84
2720,0.33,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5
2721,0.33,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66
2722,0.34,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25
2723,0.92,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25
2724,0.92,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5
2725,0.16,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601
2726,0.5,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999
2727,0.5,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34
2728,0.529,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4
2729,0.532,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401
2730,1.279,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641
2731,0.91,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425
2732,0.25,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125
2733,0.5,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098
2734,0.42,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769
2735,1.08,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411
2736,0.5,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289
2737,0.66,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531
2738,0.84,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988
2739,0.84,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191
2740,0.66,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16
2741,1.0,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421
2742,0.84,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579
2743,0.5,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84
2744,0.66,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42
2745,0.25,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501
2746,0.25,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299
2747,0.5,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5
2748,0.6601,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5
2749,0.9999,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16
2750,0.34,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84
2751,0.4,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42
2752,0.401,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42
2753,0.641,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16
2754,3.425,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172
2755,3.125,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168
2756,3.098,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0
2757,2.769,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501
2758,5.6411,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499
2759,7.6289,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66
2760,3.4531,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371
2761,3.2988,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689
2762,2.6191,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099
2763,5.16,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381
2764,5.8421,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491
2765,3.6579,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34
2766,5.84,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48
2767,5.42,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02
2768,5.7501,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66
2769,3.8299,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33
2770,0.5,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17
2771,0.5,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33
2772,0.16,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33
2773,0.84,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34
2774,0.42,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5
2775,0.42,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5
2776,0.16,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25
2777,4.172,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25
2778,7.168,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978
2779,6.0,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163
2780,4.6501,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759
2781,4.3499,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831
2782,4.66,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75
2783,4.371,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09
2784,3.689,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488
2785,4.7099,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684
2786,4.381,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181
2787,4.8491,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699
2788,5.34,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168
2789,2.48,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992
2790,2.02,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699
2791,0.66,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701
2792,0.33,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0
2793,1.17,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0
2794,0.33,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501
2795,0.33,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899
2796,0.34,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41
2797,0.5,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59
2798,0.5,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91
2799,0.25,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499
2800,0.25,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601
2801,0.978,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701
2802,4.163,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899
2803,3.9759,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501
2804,4.8831,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299
2805,4.75,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181
2806,4.09,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539
2807,4.488,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539,3.168
2808,2.684,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539,3.168,3.4901
2809,3.8181,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539,3.168,3.4901,3.8419
2810,4.1699,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539,3.168,3.4901,3.8419,2.8379
2811,4.168,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539,3.168,3.4901,3.8419,2.8379,2.8301
2812,3.992,12.1699,5.1701,1.0,1.0,0.7501,1.0899,0.41,1.59,0.91,1.2499,0.6601,0.6701,1.0899,3.7501,3.3299,3.8181,3.3539,3.168,3.4901,3.8419,2.8379,2.8301,2.84
